"[run number]","wolf-gain-from-food","fix-initialization?","move-one-sheep?","hunt-wolves?","l10-too-many-sheep","initialization-seed","show-energy?","wolf-reproduce","initial-number-wolves","initial-number-sheep","model-version","sheep-gain-from-food","grass-regrowth-time","max-sheep","sheep-reproduce","[step]","count sheep","count wolves","mn-sheep","mx-sheep","mn-wolves","mx-wolves","ticks"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","461","51308","0","1","51308","0","518","461"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","165","0","173","0","605","36","598","165"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","428","50150","0","2","50150","0","572","428"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","470","51985","0","2","51985","0","540","470"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","399","51785","0","3","51785","0","395","399"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","472","51661","0","2","51661","0","610","472"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","401","51706","0","7","51706","0","399","401"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","416","51515","0","4","51515","0","488","416"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","409","50574","0","2","50574","0","483","409"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","166","0","113","0","578","36","620","166"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","142","0","511","0","740","35","781","142"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","395","51461","0","7","51461","0","474","395"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","388","50998","0","8","50998","0","496","388"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","382","50217","0","10","50217","0","401","382"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","385","50540","0","3","50540","0","431","385"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","393","50385","0","4","50385","0","579","393"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","340","0","918","0","1141","13","1065","340"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","438","50856","0","3","50856","0","464","438"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","169","0","114","0","582","37","629","169"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","392","0","3379","0","14032","1","3379","392"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","402","0","3120","0","11028","1","3120","402"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","135","0","312","0","580","37","614","135"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","391","52022","0","10","52022","0","423","391"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","406","50820","0","2","50820","0","566","406"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","389","51711","0","6","51711","0","409","389"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","437","0","2451","0","6117","1","2451","437"
"1","20","true","false","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","469","0","13035","0","87933","1","13035","469"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","372","51579","0","13","51579","0","439","372"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","398","51699","0","4","51699","0","531","398"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","410","50941","0","2","50941","0","491","410"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","389","50596","0","6","50596","0","441","389"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","362","50340","0","12","50340","0","385","362"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","483","0","63726","0","466325","1","63726","483"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","499","10309233","1034","30","10309233","1","1034","499"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","398","51714","0","3","51714","0","503","398"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","418","51458","0","8","51458","0","475","418"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","537","10120903","104046","4","10120903","1","104046","537"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","432","50899","0","2","50899","0","493","432"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","388","51072","0","6","51072","0","428","388"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","365","51352","0","9","51352","0","429","365"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","391","51179","0","3","51179","0","456","391"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","389","51749","0","9","51749","0","500","389"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","370","50351","0","9","50351","0","445","370"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","142","0","166","0","415","47","408","142"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","377","50990","0","7","50990","0","426","377"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","391","50081","0","6","50081","0","442","391"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","420","51084","0","2","51084","0","576","420"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","393","51068","0","8","51068","0","440","393"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","153","0","205","0","486","43","482","153"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","352","50897","0","15","50897","0","361","352"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","418","51592","0","1","51592","0","558","418"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","414","51115","0","2","51115","0","522","414"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","471","51660","0","1","51660","0","771","471"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","153","0","120","0","538","47","534","153"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","387","51967","0","3","51967","0","594","387"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","142","0","600","0","706","35","675","142"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","387","50453","0","9","50453","0","574","387"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","141","0","318","0","624","40","678","141"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","449","0","15109","0","102149","1","15109","449"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","397","50033","0","6","50033","0","492","397"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","169","0","282","0","782","34","751","169"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","464","0","27053","0","185767","1","27053","464"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","373","0","1557","0","2040","1","1557","373"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","390","0","3635","0","14624","1","3635","390"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","160","0","177","0","623","37","644","160"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","433","0","2855","0","9250","1","2855","433"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","426","50961","0","2","50961","0","553","426"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","405","50889","0","4","50889","0","504","405"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","154","0","214","0","572","42","600","154"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","388","50858","0","5","50858","0","435","388"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","426","51672","0","3","51672","0","609","426"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","408","50682","0","2","50682","0","525","408"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","147","0","177","0","546","40","579","147"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","435","50720","0","1","50720","0","632","435"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","383","50747","0","7","50747","0","426","383"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","331","0","1401","0","1738","13","1453","331"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","154","0","130","0","581","49","546","154"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","387","0","2587","0","7023","1","2587","387"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","360","51823","0","23","51823","0","475","360"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","409","51269","0","3","51269","0","463","409"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","166","0","100","0","498","37","473","166"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","557","0","899116","0","7004707","1","899116","557"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","346","0","1623","0","2541","3","1623","346"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","349","0","1819","0","2282","3","1819","349"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","478","50660","0","1","50660","0","687","478"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","555","10197855","78035","3","10197855","1","78035","555"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","367","0","1156","0","1346","4","1182","367"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","408","50372","0","4","50372","0","510","408"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","361","51298","0","14","51298","0","409","361"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","405","50947","0","2","50947","0","475","405"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","440","51388","0","1","51388","0","632","440"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","415","51440","0","4","51440","0","464","415"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","472","0","47790","0","340537","1","47790","472"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","386","51585","0","8","51585","0","433","386"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","407","50222","0","2","50222","0","620","407"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","175","0","268","0","766","29","792","175"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","418","50302","0","3","50302","0","512","418"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","374","0","1790","0","3969","6","1790","374"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","174","0","33","0","518","33","505","174"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","418","51416","0","2","51416","0","423","418"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","390","50378","0","6","50378","0","416","390"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","427","50885","0","1","50885","0","555","427"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","422","51635","0","2","51635","0","448","422"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","428","0","4670","0","24129","1","4670","428"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","373","0","1573","0","2122","4","1573","373"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","426","50437","0","2","50437","0","514","426"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","361","0","2019","0","3207","1","2019","361"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","441","50357","0","1","50357","0","558","441"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","161","0","192","0","541","43","498","161"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","345","0","1987","0","3886","3","1987","345"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","435","50728","0","1","50728","0","596","435"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","374","50355","0","10","50355","0","463","374"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","418","51006","0","7","51006","0","444","418"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","379","50132","0","6","50132","0","436","379"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","414","51122","0","3","51122","0","526","414"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","392","51870","0","6","51870","0","413","392"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","148","0","444","0","621","29","698","148"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","380","51824","0","8","51824","0","423","380"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","411","51713","0","7","51713","0","494","411"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","384","50812","0","8","50812","0","491","384"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","411","51817","0","6","51817","0","402","411"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","165","0","52","0","469","48","520","165"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","400","50811","0","3","50811","0","454","400"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","463","50746","0","2","50746","0","529","463"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","424","50036","0","1","50036","0","624","424"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","395","50087","0","9","50087","0","474","395"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","396","51677","0","6","51677","0","417","396"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","426","51221","0","2","51221","0","424","426"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","369","51009","0","11","51009","0","402","369"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","429","51818","0","2","51818","0","499","429"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","402","0","3849","0","17687","3","3849","402"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","422","0","4348","0","21067","1","4348","422"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","347","0","482","0","1148","10","1045","347"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","387","51500","0","4","51500","0","457","387"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","404","0","3855","0","17925","1","3855","404"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","397","51570","0","5","51570","0","477","397"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","384","51015","0","11","51015","0","465","384"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","425","50291","0","4","50291","0","521","425"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","385","51180","0","10","51180","0","384","385"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","347","0","1095","0","1228","16","1185","347"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","141","0","494","0","633","35","640","141"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","439","50530","0","3","50530","0","497","439"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","426","51383","0","2","51383","0","533","426"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","335","0","928","0","1202","11","1084","335"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","464","50862","0","1","50862","0","535","464"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","399","0","2874","0","7686","1","2874","399"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","361","0","2081","0","2970","7","2081","361"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","410","0","2874","0","9885","1","2874","410"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","387","50233","0","5","50233","0","485","387"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","408","0","1966","0","3755","1","1966","408"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","414","51450","0","5","51450","0","507","414"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","352","0","1487","0","1871","4","1487","352"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","551","0","571412","0","4381077","1","571412","551"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","424","50530","0","7","50530","0","455","424"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","387","51996","0","6","51996","0","472","387"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","457","50393","0","1","50393","0","537","457"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","351","0","1823","0","3096","5","1823","351"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","464","50305","0","1","50305","0","467","464"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","410","0","2325","0","5970","1","2325","410"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","364","0","2212","0","3424","1","2212","364"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","375","51736","0","7","51736","0","385","375"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","485","0","16316","0","104908","1","16316","485"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","347","0","1469","0","1767","10","1469","347"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","369","0","1674","0","2362","2","1674","369"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","435","51813","0","1","51813","0","656","435"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","397","51792","0","5","51792","0","542","397"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","413","51724","0","2","51724","0","506","413"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","360","51886","0","10","51886","0","438","360"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","357","50087","0","19","50087","0","326","357"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","421","51956","0","3","51956","0","473","421"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","405","51358","0","3","51358","0","474","405"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","155","0","262","0","541","42","550","155"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","431","50499","0","3","50499","0","588","431"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","389","50550","0","8","50550","0","390","389"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","432","50836","0","2","50836","0","528","432"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","375","50179","0","14","50179","0","410","375"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","395","50520","0","3","50520","0","492","395"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","384","51329","0","4","51329","0","542","384"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","450","51107","0","3","51107","0","500","450"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","149","0","539","0","801","34","796","149"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","492","0","57967","0","421334","1","57967","492"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","405","50546","0","7","50546","0","440","405"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","369","0","2070","0","3981","2","2070","369"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","381","51866","0","8","51866","0","423","381"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","383","51492","0","7","51492","0","417","383"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","445","50737","0","3","50737","0","527","445"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","442","50399","0","1","50399","0","559","442"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","559","0","879169","0","6677924","1","879169","559"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","424","50017","0","1","50017","0","551","424"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","401","51175","0","8","51175","0","471","401"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","376","0","2415","0","7409","3","2415","376"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","413","0","4082","0","20592","2","4082","413"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","142","0","253","0","531","43","513","142"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","398","50922","0","5","50922","0","509","398"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","364","50632","0","14","50632","0","372","364"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","141","0","318","0","552","48","572","141"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","177","0","20","0","509","20","527","177"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","154","0","236","0","602","30","595","154"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","397","0","1692","0","3329","1","1692","397"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","403","50161","0","6","50161","0","392","403"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","143","0","354","0","615","33","589","143"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","167","0","142","0","605","35","575","167"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","374","51414","0","9","51414","0","460","374"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","380","50694","0","7","50694","0","395","380"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","411","50492","0","3","50492","0","625","411"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","381","50266","0","11","50266","0","435","381"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","455","51258","0","1","51258","0","634","455"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","168","0","57","0","465","51","467","168"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","417","50005","0","1","50005","0","600","417"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","411","51948","0","4","51948","0","404","411"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","397","51462","0","3","51462","0","479","397"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","427","0","4716","0","23078","1","4716","427"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","370","51732","0","11","51732","0","420","370"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","401","51155","0","7","51155","0","428","401"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","355","0","1544","0","2400","5","1544","355"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","423","50876","0","3","50876","0","447","423"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","476","51027","0","1","51027","0","606","476"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","371","51085","0","17","51085","0","362","371"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","369","50584","0","10","50584","0","388","369"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","380","51690","0","9","51690","0","349","380"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","509","0","113443","0","836625","1","113443","509"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","416","51151","0","2","51151","0","436","416"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","142","0","299","0","573","43","635","142"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","358","0","1790","0","2868","2","1790","358"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","409","51086","0","1","51086","0","487","409"
"1","20","true","true","false","7","123456789","false","5","50","100","sheep-wolves","4","30","50000","4","429","50192","0","1","50192","0","597","429"
